sub,age,age_group,cond,duration,speed,target,distractor,acc
6015,4.48,4yrold,complete,0.1,fast,truck,guitar,1
6015,4.48,4yrold,complete,0.1,fast,fork,kite,0
6015,4.48,4yrold,complete,0.1,fast,foot,cow,1
6015,4.48,4yrold,complete,0.1,fast,squirrel,turtle,1
6015,4.48,4yrold,complete,0.1,fast,elephant,penguin,1
6015,4.48,4yrold,complete,0.1,fast,duck,frog,0
6015,4.48,4yrold,complete,0.1,fast,guitar,glasses,1
6015,4.48,4yrold,complete,0.1,fast,rabbit,ant,1
6015,4.48,4yrold,complete,0.1,fast,chair,lamp,1
6015,4.48,4yrold,complete,0.1,fast,butterfly,foot,1
6015,4.48,4yrold,complete,0.1,fast,bird,bear,1
6015,4.48,4yrold,complete,0.1,fast,fish,mouse,1
6015,4.48,4yrold,complete,0.1,fast,umbrella,spoon,1
6015,4.48,4yrold,complete,0.1,fast,flower,scissors,0
6015,4.48,4yrold,complete,0.1,fast,key,flower,0
6016,4.19,4yrold,perturbed,0.3,intro,duck,elephant,1
6016,4.19,4yrold,perturbed,0.3,intro,squirrel,bird,0
6016,4.19,4yrold,perturbed,0.3,intro,bird,duck,1
6016,4.19,4yrold,perturbed,0.3,intro,hand,elephant,1
6016,4.19,4yrold,perturbed,0.25,slow,butterfly,bird,1
6016,4.19,4yrold,perturbed,0.25,slow,key,chair,1
6016,4.19,4yrold,perturbed,0.25,slow,frog,butterfly,1
6016,4.19,4yrold,perturbed,0.2,slow,spoon,apple,1
6016,4.19,4yrold,perturbed,0.2,slow,fish,cow,1
6016,4.19,4yrold,perturbed,0.2,slow,rabbit,butterfly,1
6016,4.19,4yrold,perturbed,0.15,fast,foot,squirrel,1
6016,4.19,4yrold,perturbed,0.15,fast,dog,hand,1
6016,4.19,4yrold,perturbed,0.15,fast,airplane,lamp,1
6016,4.19,4yrold,perturbed,0.1,fast,lamp,chair,1
6016,4.19,4yrold,perturbed,0.1,fast,umbrella,truck,1
6016,4.19,4yrold,perturbed,0.1,fast,flower,key,1
6016,4.19,4yrold,perturbed,0.1,fast,kite,chair,1
6016,4.19,4yrold,perturbed,0.1,fast,leaf,scissors,0
6016,4.19,4yrold,perturbed,0.1,fast,cow,dog,1
6016,4.19,4yrold,perturbed,0.1,fast,bear,fish,1
6016,4.19,4yrold,perturbed,0.1,fast,bicycle,tree,1
6016,4.19,4yrold,perturbed,0.1,fast,elephant,fish,1
6016,4.19,4yrold,perturbed,0.1,fast,tree,bicycle,0
6016,4.19,4yrold,perturbed,0.1,fast,chair,spoon,1
6016,4.19,4yrold,perturbed,0.1,fast,apple,airplane,1
6016,4.19,4yrold,perturbed,0.1,fast,guitar,toothbrush,0
6016,4.19,4yrold,perturbed,0.1,fast,fork,spoon,0
6016,4.19,4yrold,perturbed,0.1,fast,turtle,fish,1
6016,4.19,4yrold,perturbed,0.1,fast,truck,guitar,1
6016,4.19,4yrold,perturbed,0.1,fast,cat,dog,1
6017,4.8,4yrold,deleted,0.3,intro,bicycle,key,1
6017,4.8,4yrold,deleted,0.3,intro,fish,dog,1
6017,4.8,4yrold,deleted,0.3,intro,cat,hand,0
6017,4.8,4yrold,deleted,0.3,intro,leaf,kite,1
6017,4.8,4yrold,deleted,0.3,intro,butterfly,kangaroo,1
6017,4.8,4yrold,deleted,0.25,slow,bird,kangaroo,1
6017,4.8,4yrold,deleted,0.25,slow,key,spoon,1
6017,4.8,4yrold,deleted,0.25,slow,chair,umbrella,1
6017,4.8,4yrold,deleted,0.2,slow,apple,flower,1
6017,4.8,4yrold,deleted,0.2,slow,hand,fish,1
6017,4.8,4yrold,deleted,0.2,slow,fork,glasses,1
6017,4.8,4yrold,deleted,0.15,fast,squirrel,fish,1
6017,4.8,4yrold,deleted,0.15,fast,lamp,fork,0
6017,4.8,4yrold,deleted,0.15,fast,foot,frog,1
6017,4.8,4yrold,deleted,0.15,fast,kite,airplane,0
6017,4.8,4yrold,deleted,0.15,fast,duck,turtle,1
6017,4.8,4yrold,deleted,0.15,fast,airplane,truck,0
6017,4.8,4yrold,deleted,0.15,fast,dog,penguin,1
6017,4.8,4yrold,deleted,0.15,fast,guitar,tree,0
6017,4.8,4yrold,deleted,0.15,fast,truck,airplane,1
6017,4.8,4yrold,deleted,0.15,fast,spoon,key,1
6017,4.8,4yrold,deleted,0.1,fast,flower,guitar,1
6017,4.8,4yrold,deleted,0.1,fast,turtle,foot,0
6017,4.8,4yrold,deleted,0.1,fast,umbrella,fork,0
6017,4.8,4yrold,deleted,0.1,fast,bear,squirrel,1
6017,4.8,4yrold,deleted,0.1,fast,frog,butterfly,1
6017,4.8,4yrold,deleted,0.1,fast,cow,dog,0
6017,4.8,4yrold,deleted,0.1,fast,tree,chair,1
6017,4.8,4yrold,deleted,0.1,fast,rabbit,hand,1
6017,4.8,4yrold,deleted,0.1,fast,elephant,butterfly,1
6020,4.76,4yrold,deleted,0.3,intro,chair,watch,1
6020,4.76,4yrold,deleted,0.3,intro,lamp,airplane,0
6020,4.76,4yrold,deleted,0.3,intro,dog,deer,1
6020,4.76,4yrold,deleted,0.3,intro,cow,bear,1
6020,4.76,4yrold,deleted,0.25,slow,flower,lamp,1
6020,4.76,4yrold,deleted,0.25,slow,rabbit,deer,1
6020,4.76,4yrold,deleted,0.25,slow,squirrel,elephant,1
6020,4.76,4yrold,deleted,0.2,slow,bird,penguin,1
6020,4.76,4yrold,deleted,0.2,slow,fish,penguin,0
6020,4.76,4yrold,deleted,0.2,slow,duck,mouse,1
6020,4.76,4yrold,deleted,0.2,slow,hand,elephant,1
6020,4.76,4yrold,deleted,0.15,fast,bear,bird,1
6020,4.76,4yrold,deleted,0.15,fast,airplane,chair,0
6020,4.76,4yrold,deleted,0.15,fast,elephant,butterfly,0
6020,4.76,4yrold,deleted,0.15,fast,tree,truck,1
6020,4.76,4yrold,deleted,0.15,fast,umbrella,key,0
6020,4.76,4yrold,deleted,0.15,fast,foot,bird,1
6020,4.76,4yrold,deleted,0.15,fast,apple,key,1
6020,4.76,4yrold,deleted,0.15,fast,kite,guitar,0
6020,4.76,4yrold,deleted,0.15,fast,frog,dog,1
6020,4.76,4yrold,deleted,0.15,fast,leaf,chair,1
6020,4.76,4yrold,deleted,0.1,fast,fork,kite,1
6020,4.76,4yrold,deleted,0.1,fast,turtle,bear,0
6020,4.76,4yrold,deleted,0.1,fast,cat,frog,1
6020,4.76,4yrold,deleted,0.1,fast,bicycle,apple,1
6020,4.76,4yrold,deleted,0.1,fast,key,chair,1
6020,4.76,4yrold,deleted,0.1,fast,spoon,guitar,1
6020,4.76,4yrold,deleted,0.1,fast,guitar,watch,1
6020,4.76,4yrold,deleted,0.1,fast,truck,airplane,1
6020,4.76,4yrold,deleted,0.1,fast,butterfly,frog,1
6021,4.57,4yrold,complete,0.3,intro,butterfly,turtle,1
6021,4.57,4yrold,complete,0.3,intro,elephant,kangaroo,1
6021,4.57,4yrold,complete,0.25,slow,spoon,apple,1
6021,4.57,4yrold,complete,0.25,slow,frog,kangaroo,1
6021,4.57,4yrold,complete,0.25,slow,tree,spoon,1
6021,4.57,4yrold,complete,0.2,slow,bear,turtle,1
6021,4.57,4yrold,complete,0.2,slow,dog,fish,1
6021,4.57,4yrold,complete,0.2,slow,lamp,fork,1
6021,4.57,4yrold,complete,0.15,fast,kite,toothbrush,1
6021,4.57,4yrold,complete,0.15,fast,truck,glasses,1
6021,4.57,4yrold,complete,0.15,fast,duck,cat,1
6021,4.57,4yrold,complete,0.15,fast,leaf,spoon,0
6021,4.57,4yrold,complete,0.15,fast,umbrella,spoon,1
6021,4.57,4yrold,complete,0.15,fast,fork,umbrella,1
6021,4.57,4yrold,complete,0.1,fast,cow,penguin,1
6021,4.57,4yrold,complete,0.1,fast,airplane,glasses,1
6021,4.57,4yrold,complete,0.1,fast,foot,cat,1
6021,4.57,4yrold,complete,0.1,fast,bird,penguin,1
6021,4.57,4yrold,complete,0.1,fast,rabbit,frog,1
6021,4.57,4yrold,complete,0.1,fast,cat,rabbit,1
6021,4.57,4yrold,complete,0.1,fast,guitar,spoon,1
6021,4.57,4yrold,complete,0.1,fast,hand,cow,1
6021,4.57,4yrold,complete,0.1,fast,apple,spoon,1
6021,4.57,4yrold,complete,0.1,fast,fish,elephant,1
6021,4.57,4yrold,complete,0.1,fast,flower,tree,1
6021,4.57,4yrold,complete,0.1,fast,squirrel,ant,1
6021,4.57,4yrold,complete,0.1,fast,bicycle,kite,1
6021,4.57,4yrold,complete,0.1,fast,chair,fork,1
6021,4.57,4yrold,complete,0.1,fast,turtle,hand,1
6021,4.57,4yrold,complete,0.1,fast,key,watch,0
6022,4.73,4yrold,perturbed,0.3,intro,umbrella,key,1
6022,4.73,4yrold,perturbed,0.3,intro,guitar,umbrella,1
6022,4.73,4yrold,perturbed,0.25,slow,cat,bear,1
6022,4.73,4yrold,perturbed,0.25,slow,fish,ant,1
6022,4.73,4yrold,perturbed,0.25,slow,elephant,bird,1
6022,4.73,4yrold,perturbed,0.2,slow,duck,butterfly,1
6022,4.73,4yrold,perturbed,0.2,slow,spoon,airplane,1
6022,4.73,4yrold,perturbed,0.2,slow,fork,tree,1
6022,4.73,4yrold,perturbed,0.2,slow,cow,penguin,0
6022,4.73,4yrold,perturbed,0.2,slow,kite,tree,0
6022,4.73,4yrold,perturbed,0.2,slow,key,spoon,1
6022,4.73,4yrold,perturbed,0.2,slow,lamp,truck,0
6022,4.73,4yrold,perturbed,0.2,slow,tree,fork,1
6022,4.73,4yrold,perturbed,0.2,slow,flower,key,0
6022,4.73,4yrold,perturbed,0.2,slow,chair,bicycle,0
6022,4.73,4yrold,perturbed,0.2,slow,bird,fish,1
6022,4.73,4yrold,perturbed,0.2,slow,squirrel,dog,0
6022,4.73,4yrold,perturbed,0.2,slow,frog,elephant,0
6022,4.73,4yrold,perturbed,0.2,slow,dog,squirrel,1
6022,4.73,4yrold,perturbed,0.2,slow,apple,leaf,1
6022,4.73,4yrold,perturbed,0.15,fast,hand,kangaroo,1
6022,4.73,4yrold,perturbed,0.15,fast,rabbit,penguin,1
6022,4.73,4yrold,perturbed,0.15,fast,bicycle,airplane,1
6022,4.73,4yrold,perturbed,0.15,fast,bear,mouse,0
6022,4.73,4yrold,perturbed,0.15,fast,butterfly,ant,1
6022,4.73,4yrold,perturbed,0.15,fast,truck,flower,1
6022,4.73,4yrold,perturbed,0.15,fast,turtle,foot,0
6022,4.73,4yrold,perturbed,0.15,fast,leaf,tree,1
6022,4.73,4yrold,perturbed,0.15,fast,foot,dog,1
6022,4.73,4yrold,perturbed,0.1,fast,airplane,tree,1
6023,4.89,4yrold,deleted,0.3,intro,cat,kangaroo,1
6023,4.89,4yrold,deleted,0.3,intro,fork,spoon,0
6023,4.89,4yrold,deleted,0.3,intro,tree,kite,1
6023,4.89,4yrold,deleted,0.3,intro,bicycle,guitar,1
6023,4.89,4yrold,deleted,0.25,slow,umbrella,truck,1
6023,4.89,4yrold,deleted,0.25,slow,lamp,scissors,1
6023,4.89,4yrold,deleted,0.25,slow,bird,duck,1
6023,4.89,4yrold,deleted,0.2,slow,kite,glasses,1
6023,4.89,4yrold,deleted,0.2,slow,key,bicycle,1
6023,4.89,4yrold,deleted,0.2,slow,duck,fish,1
6023,4.89,4yrold,deleted,0.15,fast,cow,frog,1
6023,4.89,4yrold,deleted,0.15,fast,spoon,fork,0
6023,4.89,4yrold,deleted,0.15,fast,fish,foot,1
6023,4.89,4yrold,deleted,0.15,fast,dog,foot,1
6023,4.89,4yrold,deleted,0.15,fast,squirrel,deer,0
6023,4.89,4yrold,deleted,0.15,fast,rabbit,elephant,1
6023,4.89,4yrold,deleted,0.15,fast,butterfly,bear,1
6023,4.89,4yrold,deleted,0.15,fast,frog,turtle,0
6023,4.89,4yrold,deleted,0.15,fast,airplane,bicycle,1
6023,4.89,4yrold,deleted,0.15,fast,chair,scissors,0
6023,4.89,4yrold,deleted,0.15,fast,turtle,kangaroo,0
6023,4.89,4yrold,deleted,0.15,fast,foot,duck,1
6023,4.89,4yrold,deleted,0.15,fast,elephant,cow,1
6023,4.89,4yrold,deleted,0.1,fast,apple,lamp,1
6023,4.89,4yrold,deleted,0.1,fast,guitar,spoon,1
6023,4.89,4yrold,deleted,0.1,fast,bear,squirrel,0
6023,4.89,4yrold,deleted,0.1,fast,leaf,glasses,1
6023,4.89,4yrold,deleted,0.1,fast,truck,watch,1
6023,4.89,4yrold,deleted,0.1,fast,flower,leaf,1
6023,4.89,4yrold,deleted,0.1,fast,hand,kangaroo,0
6024,4.39,4yrold,complete,0.3,intro,rabbit,squirrel,1
6024,4.39,4yrold,complete,0.3,intro,duck,butterfly,1
6024,4.39,4yrold,complete,0.25,slow,squirrel,hand,1
6024,4.39,4yrold,complete,0.25,slow,fork,lamp,1
6024,4.39,4yrold,complete,0.25,slow,cat,ant,1
6024,4.39,4yrold,complete,0.2,slow,frog,duck,1
6024,4.39,4yrold,complete,0.2,slow,leaf,umbrella,1
6024,4.39,4yrold,complete,0.2,slow,butterfly,deer,1
6024,4.39,4yrold,complete,0.15,fast,tree,spoon,1
6024,4.39,4yrold,complete,0.15,fast,truck,scissors,1
6024,4.39,4yrold,complete,0.15,fast,turtle,squirrel,0
6024,4.39,4yrold,complete,0.15,fast,fish,elephant,1
6024,4.39,4yrold,complete,0.15,fast,elephant,deer,1
6024,4.39,4yrold,complete,0.1,fast,kite,glasses,1
6024,4.39,4yrold,complete,0.1,fast,flower,spoon,1
6024,4.39,4yrold,complete,0.1,fast,lamp,truck,1
6024,4.39,4yrold,complete,0.1,fast,dog,foot,1
6024,4.39,4yrold,complete,0.1,fast,foot,bird,1
6024,4.39,4yrold,complete,0.1,fast,airplane,umbrella,1
6024,4.39,4yrold,complete,0.1,fast,cow,rabbit,0
6024,4.39,4yrold,complete,0.1,fast,apple,chair,0
6024,4.39,4yrold,complete,0.15,fast,bird,butterfly,0
6024,4.39,4yrold,complete,0.15,fast,chair,bicycle,1
6024,4.39,4yrold,complete,0.15,fast,spoon,umbrella,1
6024,4.39,4yrold,complete,0.1,fast,umbrella,key,1
6024,4.39,4yrold,complete,0.1,fast,bicycle,key,0
6024,4.39,4yrold,complete,0.1,fast,key,watch,0
6024,4.39,4yrold,complete,0.1,fast,guitar,leaf,1
6024,4.39,4yrold,complete,0.1,fast,bear,fish,0
6024,4.39,4yrold,complete,0.1,fast,hand,butterfly,1
6025,4.54,4yrold,perturbed,0.3,intro,cow,bird,1
6025,4.54,4yrold,perturbed,0.3,intro,foot,cat,1
6025,4.54,4yrold,perturbed,0.25,slow,spoon,key,1
6025,4.54,4yrold,perturbed,0.25,slow,apple,fork,1
6025,4.54,4yrold,perturbed,0.25,slow,umbrella,toothbrush,1
6025,4.54,4yrold,perturbed,0.25,slow,frog,turtle,0
6025,4.54,4yrold,perturbed,0.25,slow,lamp,key,1
6025,4.54,4yrold,perturbed,0.25,slow,bicycle,tree,0
6025,4.54,4yrold,perturbed,0.25,slow,truck,lamp,1
6025,4.54,4yrold,perturbed,0.25,slow,chair,tree,1
6025,4.54,4yrold,perturbed,0.2,slow,guitar,truck,1
6025,4.54,4yrold,perturbed,0.2,slow,rabbit,fish,1
6025,4.54,4yrold,perturbed,0.2,slow,leaf,watch,0
6025,4.54,4yrold,perturbed,0.2,slow,dog,squirrel,1
6025,4.54,4yrold,perturbed,0.2,slow,squirrel,deer,1
6025,4.54,4yrold,perturbed,0.15,fast,butterfly,elephant,1
6025,4.54,4yrold,perturbed,0.15,fast,cat,squirrel,1
6025,4.54,4yrold,perturbed,0.15,fast,tree,kite,1
6025,4.54,4yrold,perturbed,0.15,fast,fish,bird,0
6025,4.54,4yrold,perturbed,0.15,fast,bird,cow,1
6025,4.54,4yrold,perturbed,0.15,fast,kite,apple,1
6025,4.54,4yrold,perturbed,0.1,fast,fork,guitar,1
6025,4.54,4yrold,perturbed,0.1,fast,elephant,turtle,1
6025,4.54,4yrold,perturbed,0.1,fast,hand,bear,1
6025,4.54,4yrold,perturbed,0.1,fast,turtle,duck,0
6025,4.54,4yrold,perturbed,0.1,fast,bear,squirrel,1
6025,4.54,4yrold,perturbed,0.1,fast,flower,glasses,1
6025,4.54,4yrold,perturbed,0.1,fast,duck,hand,1
6025,4.54,4yrold,perturbed,0.1,fast,key,chair,1
6025,4.54,4yrold,perturbed,0.1,fast,airplane,kite,1
6026,4.92,4yrold,deleted,0.3,intro,cow,foot,1
6026,4.92,4yrold,deleted,0.3,intro,fork,leaf,1
6026,4.92,4yrold,deleted,0.3,intro,elephant,frog,0
6026,4.92,4yrold,deleted,0.3,intro,fish,ant,1
6026,4.92,4yrold,deleted,0.3,intro,chair,leaf,0
6026,4.92,4yrold,deleted,0.3,intro,tree,toothbrush,1
6026,4.92,4yrold,deleted,0.3,intro,spoon,chair,1
6026,4.92,4yrold,deleted,0.3,intro,flower,glasses,0
6026,4.92,4yrold,deleted,0.3,intro,lamp,toothbrush,1
6026,4.92,4yrold,deleted,0.3,intro,squirrel,dog,1
6026,4.92,4yrold,deleted,0.25,slow,guitar,watch,1
6026,4.92,4yrold,deleted,0.25,slow,rabbit,bear,1
6026,4.92,4yrold,deleted,0.25,slow,kite,watch,1
6026,4.92,4yrold,deleted,0.2,slow,hand,ant,1
6026,4.92,4yrold,deleted,0.2,slow,truck,flower,1
6026,4.92,4yrold,deleted,0.2,slow,frog,elephant,0
6026,4.92,4yrold,deleted,0.2,slow,umbrella,guitar,1
6026,4.92,4yrold,deleted,0.2,slow,bird,penguin,1
6026,4.92,4yrold,deleted,0.15,fast,foot,ant,1
6026,4.92,4yrold,deleted,0.15,fast,airplane,key,0
6026,4.92,4yrold,deleted,0.15,fast,bicycle,spoon,1
6026,4.92,4yrold,deleted,0.15,fast,key,spoon,0
6026,4.92,4yrold,deleted,0.15,fast,apple,umbrella,1
6026,4.92,4yrold,deleted,0.15,fast,turtle,ant,0
6026,4.92,4yrold,deleted,0.15,fast,bear,elephant,1
6026,4.92,4yrold,deleted,0.15,fast,dog,mouse,1
6026,4.92,4yrold,deleted,0.1,fast,leaf,toothbrush,1
6026,4.92,4yrold,deleted,0.1,fast,duck,bear,1
6026,4.92,4yrold,deleted,0.1,fast,butterfly,turtle,0
6026,4.92,4yrold,deleted,0.1,fast,cat,cow,1
6027,4.12,4yrold,complete,0.3,intro,guitar,lamp,1
6027,4.12,4yrold,complete,0.3,intro,turtle,bird,1
6027,4.12,4yrold,complete,0.3,intro,frog,bear,0
6027,4.12,4yrold,complete,0.3,intro,cat,fish,0
6027,4.12,4yrold,complete,0.3,intro,tree,key,1
6027,4.12,4yrold,complete,0.3,intro,lamp,apple,1
6027,4.12,4yrold,complete,0.25,slow,hand,elephant,1
6027,4.12,4yrold,complete,0.25,slow,leaf,guitar,1
6027,4.12,4yrold,complete,0.25,slow,rabbit,foot,1
6027,4.12,4yrold,complete,0.2,slow,apple,watch,1
6027,4.12,4yrold,complete,0.2,slow,bicycle,fork,0
6027,4.12,4yrold,complete,0.2,slow,cow,bird,1
6027,4.12,4yrold,complete,0.2,slow,bear,rabbit,1
6027,4.12,4yrold,complete,0.15,fast,duck,butterfly,1
6027,4.12,4yrold,complete,0.15,fast,bird,butterfly,0
6027,4.12,4yrold,complete,0.15,fast,spoon,toothbrush,1
6027,4.12,4yrold,complete,0.15,fast,umbrella,tree,0
6027,4.12,4yrold,complete,0.15,fast,kite,key,0
6027,4.12,4yrold,complete,0.2,slow,fish,kangaroo,0
6027,4.12,4yrold,complete,0.2,slow,airplane,apple,0
6027,4.12,4yrold,complete,0.2,slow,foot,penguin,0
6027,4.12,4yrold,complete,0.2,slow,key,toothbrush,1
6027,4.12,4yrold,complete,0.2,slow,elephant,rabbit,1
6027,4.12,4yrold,complete,0.15,fast,truck,flower,1
6027,4.12,4yrold,complete,0.15,fast,flower,umbrella,0
6027,4.12,4yrold,complete,0.15,fast,squirrel,bird,0
6027,4.12,4yrold,complete,0.15,fast,dog,squirrel,1
6027,4.12,4yrold,complete,0.15,fast,fork,lamp,0
6027,4.12,4yrold,complete,0.15,fast,chair,watch,1
6027,4.12,4yrold,complete,0.15,fast,butterfly,cat,0
6028,4.52,4yrold,perturbed,0.3,intro,bear,deer,1
6028,4.52,4yrold,perturbed,0.3,intro,airplane,toothbrush,1
6028,4.52,4yrold,perturbed,0.25,slow,apple,airplane,1
6028,4.52,4yrold,perturbed,0.25,slow,spoon,umbrella,1
6028,4.52,4yrold,perturbed,0.25,slow,guitar,glasses,1
6028,4.52,4yrold,perturbed,0.2,slow,flower,chair,1
6028,4.52,4yrold,perturbed,0.2,slow,turtle,mouse,0
6028,4.52,4yrold,perturbed,0.2,slow,butterfly,kangaroo,1
6028,4.52,4yrold,perturbed,0.2,slow,cow,foot,1
6028,4.52,4yrold,perturbed,0.15,fast,rabbit,cow,1
6028,4.52,4yrold,perturbed,0.15,fast,squirrel,rabbit,1
6028,4.52,4yrold,perturbed,0.15,fast,kite,flower,1
6028,4.52,4yrold,perturbed,0.1,fast,dog,bird,1
6028,4.52,4yrold,perturbed,0.1,fast,elephant,penguin,1
6028,4.52,4yrold,perturbed,0.1,fast,bird,kangaroo,1
6028,4.52,4yrold,perturbed,0.1,fast,bicycle,glasses,1
6028,4.52,4yrold,perturbed,0.1,fast,hand,cow,1
6028,4.52,4yrold,perturbed,0.1,fast,foot,kangaroo,1
6028,4.52,4yrold,perturbed,0.1,fast,frog,bird,1
6028,4.52,4yrold,perturbed,0.1,fast,key,glasses,1
6028,4.52,4yrold,perturbed,0.1,fast,chair,key,1
6028,4.52,4yrold,perturbed,0.1,fast,tree,guitar,1
6028,4.52,4yrold,perturbed,0.1,fast,fish,hand,1
6028,4.52,4yrold,perturbed,0.1,fast,truck,glasses,1
6028,4.52,4yrold,perturbed,0.1,fast,cat,rabbit,1
6028,4.52,4yrold,perturbed,0.1,fast,lamp,fork,1
6028,4.52,4yrold,perturbed,0.1,fast,fork,scissors,1
6028,4.52,4yrold,perturbed,0.1,fast,leaf,apple,1
6028,4.52,4yrold,perturbed,0.1,fast,umbrella,apple,0
6028,4.52,4yrold,perturbed,0.1,fast,duck,bear,1
6029,4.36,4yrold,deleted,0.3,intro,airplane,tree,0
6029,4.36,4yrold,deleted,0.3,intro,bear,turtle,0
6029,4.36,4yrold,deleted,0.3,intro,key,umbrella,1
6029,4.36,4yrold,deleted,0.3,intro,duck,cow,1
6029,4.36,4yrold,deleted,0.3,intro,fork,truck,0
6029,4.36,4yrold,deleted,0.3,intro,chair,airplane,1
6029,4.36,4yrold,deleted,0.3,intro,tree,watch,1
6029,4.36,4yrold,deleted,0.25,slow,dog,bird,1
6029,4.36,4yrold,deleted,0.25,slow,lamp,chair,1
6029,4.36,4yrold,deleted,0.25,slow,foot,cat,1
6029,4.36,4yrold,deleted,0.2,slow,umbrella,lamp,1
6029,4.36,4yrold,deleted,0.2,slow,truck,spoon,1
6029,4.36,4yrold,deleted,0.2,slow,leaf,airplane,0
6029,4.36,4yrold,deleted,0.2,slow,turtle,penguin,0
6029,4.36,4yrold,deleted,0.2,slow,flower,lamp,1
6029,4.36,4yrold,deleted,0.2,slow,elephant,deer,1
6029,4.36,4yrold,deleted,0.15,fast,butterfly,frog,1
6029,4.36,4yrold,deleted,0.15,fast,guitar,glasses,0
6029,4.36,4yrold,deleted,0.15,fast,bicycle,kite,1
6029,4.36,4yrold,deleted,0.15,fast,rabbit,cat,1
6029,4.36,4yrold,deleted,0.15,fast,hand,squirrel,0
6029,4.36,4yrold,deleted,0.15,fast,apple,guitar,1
6029,4.36,4yrold,deleted,0.15,fast,fish,kangaroo,1
6029,4.36,4yrold,deleted,0.15,fast,squirrel,deer,0
6029,4.36,4yrold,deleted,0.15,fast,spoon,bicycle,0
6029,4.36,4yrold,deleted,0.2,slow,frog,cat,0
6029,4.36,4yrold,deleted,0.2,slow,bird,frog,0
6029,4.36,4yrold,deleted,0.2,slow,cat,mouse,0
6029,4.36,4yrold,deleted,0.25,slow,cow,foot,0
6029,4.36,4yrold,deleted,0.25,slow,kite,leaf,0
6030,3.96,3yrold,complete,0.3,intro,apple,fork,1
6030,3.96,3yrold,complete,0.3,intro,hand,elephant,1
6030,3.96,3yrold,complete,0.25,slow,bird,rabbit,1
6030,3.96,3yrold,complete,0.25,slow,duck,squirrel,0
6030,3.96,3yrold,complete,0.25,slow,spoon,airplane,1
6030,3.96,3yrold,complete,0.25,slow,frog,hand,1
6030,3.96,3yrold,complete,0.2,slow,fork,truck,1
6030,3.96,3yrold,complete,0.2,slow,kite,scissors,1
6030,3.96,3yrold,complete,0.2,slow,leaf,lamp,1
6030,3.96,3yrold,complete,0.15,fast,squirrel,frog,1
6030,3.96,3yrold,complete,0.15,fast,lamp,apple,1
6030,3.96,3yrold,complete,0.15,fast,key,fork,1
6030,3.96,3yrold,complete,0.1,fast,bear,cat,1
6030,3.96,3yrold,complete,0.1,fast,flower,guitar,1
6030,3.96,3yrold,complete,0.1,fast,airplane,bicycle,0
6030,3.96,3yrold,complete,0.1,fast,turtle,duck,1
6030,3.96,3yrold,complete,0.1,fast,bicycle,umbrella,0
6030,3.96,3yrold,complete,0.1,fast,dog,rabbit,0
6030,3.96,3yrold,complete,0.15,fast,butterfly,bird,0
6030,3.96,3yrold,complete,0.15,fast,truck,key,1
6030,3.96,3yrold,complete,0.15,fast,rabbit,dog,1
6030,3.96,3yrold,complete,0.15,fast,cat,turtle,0
6030,3.96,3yrold,complete,0.15,fast,umbrella,key,1
6030,3.96,3yrold,complete,0.15,fast,foot,squirrel,1
6030,3.96,3yrold,complete,0.1,fast,fish,deer,1
6030,3.96,3yrold,complete,0.1,fast,elephant,kangaroo,1
6030,3.96,3yrold,complete,0.1,fast,guitar,key,0
6030,3.96,3yrold,complete,0.1,fast,tree,watch,1
6030,3.96,3yrold,complete,0.1,fast,chair,bicycle,1
6030,3.96,3yrold,complete,0.1,fast,cow,mouse,1
6031,3.73,3yrold,perturbed,0.3,intro,hand,deer,1
6031,3.73,3yrold,perturbed,0.3,intro,elephant,butterfly,1
6031,3.73,3yrold,perturbed,0.3,intro,fork,guitar,0
6031,3.73,3yrold,perturbed,0.3,intro,dog,butterfly,1
6031,3.73,3yrold,perturbed,0.3,intro,flower,kite,0
6031,3.73,3yrold,perturbed,0.3,intro,bicycle,key,0
6031,3.73,3yrold,perturbed,0.3,intro,rabbit,cat,1
6031,3.73,3yrold,perturbed,0.3,intro,bear,rabbit,1
6031,3.73,3yrold,perturbed,0.25,slow,umbrella,key,1
6031,3.73,3yrold,perturbed,0.25,slow,guitar,flower,1
6031,3.73,3yrold,perturbed,0.25,slow,cow,duck,0
6031,3.73,3yrold,perturbed,0.25,slow,kite,toothbrush,1
6031,3.73,3yrold,perturbed,0.25,slow,key,kite,1
6031,3.73,3yrold,perturbed,0.2,slow,tree,glasses,1
6031,3.73,3yrold,perturbed,0.2,slow,lamp,umbrella,1
6031,3.73,3yrold,perturbed,0.2,slow,fish,hand,0
6031,3.73,3yrold,perturbed,0.2,slow,frog,ant,1
6031,3.73,3yrold,perturbed,0.2,slow,truck,glasses,1
6031,3.73,3yrold,perturbed,0.15,fast,cat,bird,1
6031,3.73,3yrold,perturbed,0.15,fast,butterfly,fish,1
6031,3.73,3yrold,perturbed,0.15,fast,squirrel,bear,0
6031,3.73,3yrold,perturbed,0.15,fast,chair,bicycle,0
6031,3.73,3yrold,perturbed,0.15,fast,duck,butterfly,1
6031,3.73,3yrold,perturbed,0.15,fast,leaf,scissors,0
6031,3.73,3yrold,perturbed,0.15,fast,bird,ant,0
6031,3.73,3yrold,perturbed,0.15,fast,airplane,apple,1
6031,3.73,3yrold,perturbed,0.15,fast,spoon,key,1
6031,3.73,3yrold,perturbed,0.1,fast,turtle,kangaroo,1
